Trial,Seed,name,Depth,Optimal Epoch,Train Accuracy,Test Accuracy,Train F1 Macro,Test F1 Macro,Train Loss,Validation Loss,Train Time,Test Accuracy Time
1,0,breast-cancer-wisconsin,8,176,0.9795918367346939,0.9588235294117647,0.9775256709069295,0.954390402820896,0.015850597992539406,0.03216138109564781,3.6118757724761963,0.004167079925537109
2,1,breast-cancer-wisconsin,8,137,0.9766763848396501,0.9588235294117647,0.9742647058823529,0.9547511312217194,0.021450385451316833,0.02478751540184021,2.8044497966766357,0.004475116729736328
3,2,breast-cancer-wisconsin,8,132,0.9708454810495627,0.9705882352941176,0.9680775817139453,0.9674217163006401,0.023015977814793587,0.026105020195245743,2.8043980598449707,0.004127025604248047
