Trial,Seed,name,Depth,Optimal Epoch,Train Accuracy,Test Accuracy,Train F1 Macro,Test F1 Macro,Train Loss,Validation Loss,Train Time,Test Accuracy Time
1,0,car,8,2039,0.9606481481481481,0.9444444444444444,0.9335806651428181,0.8397209319051003,0.03222885727882385,0.041633348912000656,57.56969594955444,0.004282951354980469
2,1,car,8,2003,0.9571759259259259,0.9398148148148148,0.9143116583087185,0.8617910824807377,0.030408428981900215,0.03346717357635498,51.588566064834595,0.005076885223388672
3,2,car,8,1701,0.9571759259259259,0.9236111111111112,0.919181570996587,0.8156703734465363,0.03296424821019173,0.03860253840684891,41.641956090927124,0.0042078495025634766
